time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-10-11 16:58:44.927 UTC, ,8069,3975893,1752,821648,448, ,100, ,19823, , , , , , , , , ,100,7, , , ,37,87,6, ,78, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,39,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,100,235,539,235, ,235, , ,3,238, , , , ,1, , , , , , , , ,26955,235, , , , , , ,9,1022,2343875440, , , , , , , ,8567, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,65, ,92, , ,8254,11373,78, , , , , , 
2019-10-11 16:59:44.928 UTC, ,8509,4036429,1752,881744,448, ,101, ,15476, , , , , , , , , ,101,7, , , ,37,87,6, ,261,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,77,525,1377,525, ,525, , ,3,528, , , ,100,1,370,2,3454,2, , ,16847,98,101606,523, , , , , , ,9,1111,2637776232, , , , , , , ,7142, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,148, ,410, ,204,6158,8813,65, , , , , , 
2019-10-11 17:00:44.929 UTC, ,8509,4043229,1752,888544,448, ,102, ,6242, , , , , , , , , ,102,7, , , ,38,87,6, ,24, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,21,114,282,114, ,114, , ,3,117, , , , ,1, , , , , , , , ,16888,114, , , , , , ,8,1371,2606704664,1, , , , , , ,2637, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, ,70, , ,2499,3634,26, , , , , , 
2019-10-11 17:01:44.931 UTC, ,8509,4059685,1752,905000,448, ,102, ,6424, , , , , , , , , ,102,7, , , ,38,87,6, ,22, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,77,165,445,165, ,165, , ,3,168, , , , ,1, , , , , , , , ,23520,162, , , , , , ,10,1228,2374745688, , , , , , , ,2750, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,19, ,116, , ,2563,3709,30, , , , , , 
2019-10-11 17:02:44.933 UTC, ,8949,4060229,1752,905104,448, ,102, ,2800, , , , , , , , , ,102,7, , , ,38,87,6, ,12, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,71,39,126,39, ,39, , ,3,42, , , , ,1, , , , , , , , ,4473,39, , , , , , ,7,900,2719502176, , , , , , , ,1162, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,22, , ,1111,1650,9, , , , , , 
2019-10-11 17:03:44.934 UTC, ,9389,4116629,1752,961064,448, ,103, ,22520, , , , , , , , , ,103,7, , , ,39,86,6, ,287,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,69,620,1646,620, ,620, , ,3,623, , , ,100,1,319,2,3454,2, , ,16832,98,95610,618, , , , , , ,9,1009,2842553536, , , , , , , ,10191, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,171, ,452, ,204,9068,12870,95, , , , , , 
2019-10-11 17:04:44.936 UTC, ,9829,4169661,1752,1013656,448, ,106, ,12671, , , , , , , , , ,106,7, , , ,40,88,6, ,49, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,125,425,1540,425, ,425, , ,3,428, , , , ,1, , , , , , , , ,101048,425, , , , , , ,9,986,2258618784, , , , , , , ,5431, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,39, ,342, , ,4957,7305,44, , , , , , 
2019-10-11 17:05:44.937 UTC, ,10269,4244045,1752,1087600,448, ,108, ,15441, , , , , , , , , ,108,7, , , ,41,88,6, ,263,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,88,641,2049,641, ,641, , ,3,644, , , ,100,1,356,2,3454,2, , ,17402,98,125921,639, , , , , , ,8,1165,2628770880, , , , , , , ,7243, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,148, ,530, ,204,6041,8774,61, , , , , , 
2019-10-11 17:06:44.938 UTC, ,10709,4254901,1752,1098016,448, ,108, ,9897, , , , , , , , , ,108,7, , , ,41,88,6, ,41, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,69,189,515,189, ,189, , ,3,192, , , , ,1, , , , , , , , ,23954,189, , , , , , ,10,1612,2859596520, , , , , , , ,4244, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,31, ,120, , ,4014,5705,38, , , , , , 
2019-10-11 17:07:45.035 UTC, ,11149,4286053,1752,1128728,448, ,109, ,14103, , , , , , , , , ,109,7, , , ,42,88,6, ,157,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,79,358,939,358, ,358, , ,3,361, , , ,50,1,198,1,1727,1, , ,7474,49,52109,357, , , , , , ,9,1124,2143964544, , , , , , , ,6250, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,94, ,254, ,102,5636,8129,59, , , , , , 
2019-10-11 17:08:45.040 UTC, ,11149,4310405,1752,1153080,448, ,109, ,10918, , , , , , , , , ,109,7, , , ,42,87,6, ,147,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,82,262,758,262, ,262, , ,3,265, , , ,50,1,209,1,1727,1, , ,8782,49,40423,261, , , , , , ,8,1245,2158832136,1, , , , , , ,4840, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,83, ,188, ,102,4332,6326,40, , , , , , 
2019-10-11 17:09:45.041 UTC, ,11589,4311757,1752,1153992,448, ,109, ,8190, , , , , , , , , ,109,7, , , ,42,87,6, ,38, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,103,97,336,97, ,97, , ,3,100, , , , ,1, , , , , , , , ,10662,97, , , , , , ,8,1049,2559481256,1, , , , , , ,3493, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,26, ,42, , ,3358,4737,29, , , , , , 
2019-10-11 17:10:45.043 UTC, ,12029,4352949,1752,1194744,448, ,111, ,22537, , , , , , , , , ,111,7, , , ,43,88,6, ,186,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,283,502,1627,502, ,502, , ,3,505, , , ,50,1,161,1,1727,1, , ,7656,49,82801,500, , , , , , ,9,1139,2240596296,1, , , , , , ,9798, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,121, ,330, ,102,9001,13076,100, , , , , , 
2019-10-11 17:11:45.044 UTC, ,12469,4363437,1752,1204792,448, ,111, ,7684, , , , , , , , , ,111,7, , , ,43,88,6, ,136,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,93,135,361,135, ,135, , ,3,138, , , ,50,1,173,1,1727,1, , ,7522,49,18180,134, , , , , , ,11,1316,2280724992,1, , , , , , ,3521, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,75, ,74, ,102,3151,4404,35, , , , , , 
2019-10-11 17:12:45.045 UTC, ,12469,4375477,1752,1216832,448, ,110, ,9472, , , , , , , , , ,110,7, , , ,42,87,6, ,141,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,76,207,603,206, ,207, , ,3,209, , , ,50,1,176,1,1727,1, , ,8012,49,28171,205, , , , , , ,10,1171,2783085408, , , , , , , ,4374, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,81, ,138, ,102,3927,5347,37, , , , , , 
2019-10-11 17:13:45.046 UTC, ,13349,4385973,1752,1226448,448, ,111, ,17285, , , , , , , , , ,111,7, , , ,43,87,6, ,170,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,74,258,657,258, ,258, , ,3,261, , , ,50,1,156,1,1727,1, , ,8842,49,35594,256, , , , , , ,9,1092,2988448200, , , , , , , ,7894, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,108, ,126, ,102,7311,9752,73, , , , , , 
2019-10-11 17:14:45.048 UTC, ,13789,4388949,1752,1228984,448, ,110, ,12540, , , , , , , , , ,110,7, , , ,42,86,6, ,153,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,231,165,486,165, ,165, , ,3,168, , , ,50,1,188,1,1727,1, , ,8020,49,20735,164, , , , , , ,9,1245,2204152536, , , , , , , ,5671, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,91, ,74, ,102,5254,7136,49, , , , , , 
2019-10-11 17:15:45.049 UTC, ,13789,4384877,1752,1224912,448, ,110, ,14920, , , , , , , , , ,110,7, , , ,42,86,6, ,62, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,103,122,340,122, ,122, , ,3,125, , , , ,1, , , , , , , , ,10944,122, , , , , , ,9,1061,3028580272, , , , , , , ,6610, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,51, ,16, , ,6426,8401,55, , , , , , 
2019-10-11 17:16:45.050 UTC, ,14229,4408589,1752,1248184,448, ,110, ,13988, , , , , , , , , ,110,7, , , ,42,86,6, ,261,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,69,280,700,280, ,280, , ,3,283, , , ,100,1,379,2,3454,2, , ,18268,98,43382,278, , , , , , ,10,1183,2583528992, , , , , , , ,6563, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,145, ,182, ,204,5822,7905,51, , , , , , 
2019-10-11 17:17:45.051 UTC, ,14669,4407917,1752,1247072,448, ,110, ,8828, , , , , , , , , ,110,7, , , ,42,86,6, ,36, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,9,93,163,93, ,93, , ,3,96, , , , ,1, , , , , , , , ,10010,93, , , , , , ,8,1033,2989902152, , , , , , , ,3854, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,29, ,30, , ,3725,5025,34, , , , , , 
2019-10-11 17:18:45.053 UTC, ,14669,4410325,1752,1249480,448, ,110, ,3638, , , , , , , , , ,110,7, , , ,42,86,6, ,18, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,57,86,57, ,57, , ,3,60, , , , ,1, , , , , , , , ,7392,57, , , , ,1,1363,11,1410,1366297392, , , , , , , ,1517, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,32, , ,1442,2136,14, , , , , , 
2019-10-11 17:19:45.054 UTC, ,15549,4531605,1752,1369880,448, ,116, ,29836, , , , , , , , , ,116,7, , , ,44,89,6, ,298,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , ,409,100,82,1083,3116,1083, ,1083, , ,3,1086, , , ,100,1,413,2,3454,2, , ,16794,98,223772,1073, , , ,2, , ,12,1353,900197688,1, , , , , , ,12856, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,184, ,866, ,204,11229,17574,131, , , , , , 
2019-10-11 17:20:45.056 UTC, ,16429,4563973,1752,1401368,448, ,117, ,24222, , , , , , , , , ,117,7, , , ,44,89,6, ,296,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,90,470,1112,470, ,470, , ,3,473, , , ,100,1,376,2,3454,2, , ,16848,98,81565,468, , , , , , ,11,1180,1158175680, , , , , , , ,11075, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,179, ,288, ,204,10111,13684,101, , , , , , 
2019-10-11 17:21:45.057 UTC, ,16869,4587853,1752,1424808,448, ,119, ,15078, , , , , , , , , ,119,7, , , ,45,90,6, ,163,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,70,318,741,318, ,318, , ,3,321, , , ,50,1,169,1,1727,1, , ,7470,49,57727,317, , , , , , ,14,1812,1039729304,1, , , , , , ,6881, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99, ,198, ,102,6301,8481,70, , , , , , 
2019-10-11 17:22:45.058 UTC, ,17309,4632053,1752,1468568,448, ,122, ,27090, , , , , , , , , ,122,7, , , ,45,92,6, ,199,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , ,369,50,267,568,1773,568, ,568, , ,3,571, , , ,50,1,153,1,1727,1, , ,7923,49,122222,565, , , ,2, , ,13,1579,1368849760, , , , , , , ,12161, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,137, ,372, ,102,11295,15284,108, , , , , , 
2019-10-11 17:23:45.060 UTC, ,18189,4688861,1752,1524416,528, ,126, ,17113, , , , , , , , , ,126,7, , , ,46,95,6, ,272,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,77,480,1433,479, ,480, , ,3,482, , , ,100,1,345,2,3454,2, , ,17148,98,124490,478, , , , , , ,12,1439,650939888, , , , , , , ,8187, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,156, ,356, ,204,7197,9462,66, , , , , , 
2019-10-11 17:24:45.099 UTC, ,18629,4704125,1752,1539320,448, ,126, ,16540, , , , , , , , , ,126,7, , , ,45,95,6, ,171,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,73,261,619,262, ,261, , ,3,265, , , ,50,1,142,1,1727,1, , ,9337,49,51921,259, , , , , , ,9,1021,1117102520, , , , , , , ,7656, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,105, ,144, ,102,7125,9173,61, , , , , , 
2019-10-11 17:25:45.101 UTC, ,18629,4700021,1752,1535216,448, ,126, ,11416, , , , , , , , , ,126,7, , , ,45,95,6, ,49, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,53,90,258,90, ,90, , ,3,93, , , , ,1, , , , , , , , ,8091,90, , , , , , ,10,1308,1286278712, , , , , , , ,4875, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,37, ,14, , ,4736,6603,39, , , , , , 
2019-10-11 17:26:45.102 UTC, ,19069,4736429,1752,1571184,448, ,128, ,14733, , , , , , , , , ,128,7, , , ,46,96,6, ,161,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,78,380,1164,380, ,380, , ,3,383, , , ,50,1,177,1,1727,1, , ,7724,49,71328,379, , , , , , ,12,1560,672775312, , , , , , , ,6596, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,96, ,278, ,102,5956,8414,55, , , , , , 
2019-10-11 17:27:45.103 UTC, ,20389,4751061,1752,1584496,448, ,129, ,36320, , , , , , , , , ,129,7, , , ,46,96,6, ,342,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,95,484,1460,484, ,484, , ,3,487, , , ,100,1,419,2,3454,2, , ,19343,98,80721,482, , , , , , ,13,1502,1210696512, , , , , , , ,16574, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,224, ,228, ,204,15518,20405,130, , , , , , 
2019-10-11 17:28:45.105 UTC, ,21269,4870197,1752,1702752,448, ,135, ,27564, , , , , , , , , ,135,7, , , ,47,100,6, ,303,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,97,1006,3054,1005, ,1006, , ,3,1008, , , ,100,1,356,2,3454,2, , ,17067,98,242420,999, , , , , , ,18,2226,971427112,1, , , , , , ,12505, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,186, ,798, ,204,10898,15705,120, , , , , , 
2019-10-11 17:29:45.106 UTC, ,21709,4888053,1752,1720168,448, ,135, ,20149, , , , , , , , , ,135,7, , , ,47,99,6, ,281,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,76,325,775,325, ,325, , ,3,328, , , ,100,1,342,2,3454,2, , ,17224,98,46849,323, , , , , , ,14,1526,787368416,1, , , , , , ,9370, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,167, ,178, ,204,8566,11297,78, , , , , , 
2019-10-11 17:30:45.107 UTC, ,22149,4906053,1752,1737728,448, ,136, ,14137, , , , , , , , , ,136,7, , , ,47,100,6, ,158,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,357,241,1394,241, ,241, , ,3,244, , , ,50,1,175,1,1727,1, , ,8619,49,53480,239, , , , , , ,16,1823,1306446448,2, , , , , , ,6522, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,97, ,144, ,102,6000,7923,49, , , , , , 
2019-10-11 17:31:45.108 UTC, ,22589,4909717,1752,1740952,448, ,136, ,7390, , , , , , , , , ,136,7, , , ,47,100,6, ,33, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,34,92,294,92, ,92, , ,3,95, , , , ,1, , , , , , , , ,11487,92, , , , , , ,18,1783,1498144256,2, , , , , , ,3260, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, ,42, , ,3135,4169,26, , , , , , 
2019-10-11 17:32:45.110 UTC, ,22589,4921045,1752,1752280,448, ,137, ,10673, , , , , , , , , ,137,7, , , ,48,100,6, ,144,50, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,50,77,185,693,185, ,185, , ,3,188, , , ,50,1,157,1,1727,1, , ,8386,49,27873,184, , , , , , ,15,2075,1216290232,2, , , , , , ,4823, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,84, ,110, ,102,4395,6109,40, , , , , , 
2019-10-11 17:33:45.111 UTC, ,23029,4921509,1752,1752304,448, ,137, ,5220, , , , , , , , , ,137,7, , , ,48,100,6, ,22, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,55,82,55, ,55, , ,3,58, , , , ,1, , , , , , , , ,5945,55, , , , , , ,12,1384,781942128,1, , , , , , ,2220, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16, ,20, , ,2143,3026,19, , , , , , 
2019-10-11 17:34:45.113 UTC, ,23909,4980925,1752,1810840,448, ,138, ,29234, , , , , , , , , ,138,7, , , ,47,100,6, ,309,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,78,668,1768,668, ,668, , ,3,671, , , ,100,1,385,2,3454,2, , ,19932,98,133289,665, , , , , , ,11,1066,1398161976, , , , , , , ,13460, , , ,1, ,2, , , , , , , , , , , , , , , , , , , , , , ,197, ,454, ,204,12285,16345,115, , , , , , 
2019-10-11 17:35:45.114 UTC, ,24349,5012989,1752,1842464,448, ,139, ,18388, , , , , , , , , ,139,7, , , ,48,100,6, ,272,100, , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , ,100,75,365,1014,365, ,365, , ,3,368, , , ,100,1,301,2,3454,2, , ,16997,98,58603,363, , , , , , ,9,1109,1227941000, , , , , , , ,8306, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,156, ,240, ,204,7471,10577,67, , , , , , 
